id,year,round,date,time,racestarttime,grandPrixId,officialName,qualifyingFormat,sprintQualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,scheduledLaps,scheduledDistance,driversChampionshipDecider,constructorsChampionshipDecider,preQualifyingDate,preQualifyingTime,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,freePractice4Date,freePractice4Time,qualifying1Date,qualifying1Time,qualifying2Date,qualifying2Time,qualifyingDate,qualifyingTime,sprintQualifyingDate,sprintQualifyingTime,sprintRaceDate,sprintRaceTime,warmingUpDate,warmingUpTime
1078,2022,21,11/13/2022,18:00:00,11/13/2022 18:00,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2022,SPRINT_RACE,,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.879,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1079,2022,22,11/20/2022,13:00:00,11/20/2022 13:00,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2022,KNOCKOUT,,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1080,2023,1,3/5/2023,15:00:00,3/5/2023 15:00,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2023,KNOCKOUT,,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1081,2023,2,3/19/2023,17:00:00,3/19/2023 17:00,saudi-arabia,Formula 1 stc Saudi Arabian Grand Prix 2023,KNOCKOUT,,jeddah,STREET,ANTI_CLOCKWISE,6.174,27,50,308.45,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1082,2023,3,4/2/2023,5:00:00,4/2/2023 5:00,australia,Formula 1 Rolex Australian Grand Prix 2023,KNOCKOUT,,melbourne,STREET,CLOCKWISE,5.278,14,58,306.124,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1083,2023,4,4/30/2023,11:00:00,4/30/2023 11:00,azerbaijan,Formula 1 Azerbaijan Grand Prix 2023,KNOCKOUT,SPRINT_SHOOTOUT,baku,STREET,ANTI_CLOCKWISE,6.003,20,51,306.049,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1084,2023,5,5/7/2023,19:30:00,5/7/2023 19:30,miami,Formula 1 Crypto.com Miami Grand Prix 2023,KNOCKOUT,,miami,STREET,ANTI_CLOCKWISE,5.412,19,57,308.326,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1085,2023,6,5/28/2023,13:00:00,5/28/2023 13:00,monaco,Formula 1 Grand Prix de Monaco 2023,KNOCKOUT,,monaco,STREET,CLOCKWISE,3.337,19,78,260.286,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1086,2023,7,6/4/2023,13:00:00,6/4/2023 13:00,spain,Formula 1 AWS Gran Premio de España 2023,KNOCKOUT,,catalunya,RACE,CLOCKWISE,4.657,14,66,307.236,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1087,2023,8,6/18/2023,18:00:00,6/18/2023 18:00,canada,Formula 1 Pirelli Grand Prix du Canada 2023,KNOCKOUT,,montreal,STREET,CLOCKWISE,4.361,14,70,305.27,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1088,2023,9,7/2/2023,13:00:00,7/2/2023 13:00,austria,Formula 1 Rolex Grosser Preis von Österreich 2023,KNOCKOUT,SPRINT_SHOOTOUT,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1089,2023,10,7/9/2023,14:00:00,7/9/2023 14:00,great-britain,Formula 1 Aramco British Grand Prix 2023,KNOCKOUT,,silverstone,RACE,CLOCKWISE,5.891,18,52,306.198,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1090,2023,11,7/23/2023,13:00:00,7/23/2023 13:00,hungary,Formula 1 Qatar Airways Hungarian Grand Prix 2023,KNOCKOUT,,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1091,2023,12,7/30/2023,13:00:00,7/30/2023 13:00,belgium,Formula 1 MSC Cruises Belgian Grand Prix 2023,KNOCKOUT,SPRINT_SHOOTOUT,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1092,2023,13,8/27/2023,13:00:00,8/27/2023 13:00,netherlands,Formula 1 Heineken Dutch Grand Prix 2023,KNOCKOUT,,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1093,2023,14,9/3/2023,13:00:00,9/3/2023 13:00,italy,Formula 1 Pirelli Gran Premio d'Italia 2023,KNOCKOUT,,monza,RACE,CLOCKWISE,5.793,11,51,295.134,53,306.72,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1094,2023,15,9/17/2023,12:00:00,9/17/2023 12:00,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2023,KNOCKOUT,,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1095,2023,16,9/24/2023,5:00:00,9/24/2023 5:00,japan,Formula 1 Lenovo Japanese Grand Prix 2023,KNOCKOUT,,suzuka,RACE,CLOCKWISE,5.807,18,53,307.471,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,
1096,2023,17,10/8/2023,17:00:00,10/8/2023 17:00,qatar,Formula 1 Qatar Airways Qatar Grand Prix 2023,KNOCKOUT,SPRINT_SHOOTOUT,lusail,RACE,CLOCKWISE,5.419,16,57,308.611,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1097,2023,18,10/22/2023,19:00:00,10/22/2023 19:00,united-states,Formula 1 Lenovo United States Grand Prix 2023,KNOCKOUT,SPRINT_SHOOTOUT,austin,RACE,ANTI_CLOCKWISE,5.513,20,56,308.405,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1098,2023,19,10/29/2023,20:00:00,10/29/2023 20:00,mexico,Formula 1 Gran Premio de la Ciudad de México 2023,KNOCKOUT,,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1099,2023,20,11/5/2023,17:00:00,11/5/2023 17:00,sao-paulo,Formula 1 Rolex Grande Prêmio de São Paulo 2023,KNOCKOUT,SPRINT_SHOOTOUT,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.879,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1100,2023,21,11/18/2023,6:00:00,11/18/2023 6:00,las-vegas,Formula 1 Heineken Silver Las Vegas Grand Prix 2023,KNOCKOUT,,las-vegas,STREET,ANTI_CLOCKWISE,6.201,17,50,309.958,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1101,2023,22,11/26/2023,13:00:00,11/26/2023 13:00,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2023,KNOCKOUT,,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,
1102,2024,1,3/2/2024,15:00,3/2/2024 15:00,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2024,KNOCKOUT,,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238,,,FALSE,FALSE,,,2/29/2024,11:30,2/29/2024,15:00,3/1/2024,12:30,,,,,,,3/1/2024,16:00,,,,,,
1103,2024,2,3/9/2024,17:00,3/9/2024 17:00,saudi-arabia,Formula 1 stc Saudi Arabian Grand Prix 2024,KNOCKOUT,,jeddah,STREET,ANTI_CLOCKWISE,6.174,27,50,308.45,,,FALSE,FALSE,,,3/7/2024,13:30,3/7/2024,17:00,3/8/2024,13:30,,,,,,,3/8/2024,17:00,,,,,,
1104,2024,3,3/24/2024,4:00,3/24/2024 4:00,australia,Formula 1 Rolex Australian Grand Prix 2024,KNOCKOUT,,melbourne,STREET,CLOCKWISE,5.278,14,58,306.124,,,FALSE,FALSE,,,3/22/2024,1:30,3/22/2024,5:00,3/23/2024,1:30,,,,,,,3/23/2024,5:00,,,,,,
1105,2024,4,4/7/2024,5:00,4/7/2024 5:00,japan,Formula 1 MSC Cruises Japanese Grand Prix 2024,KNOCKOUT,,suzuka,RACE,CLOCKWISE,5.807,18,53,307.471,,,FALSE,FALSE,,,4/5/2024,2:30,4/5/2024,6:00,4/6/2024,2:30,,,,,,,4/6/2024,6:00,,,,,,
1106,2024,5,4/21/2024,7:00,4/21/2024 7:00,china,Formula 1 Lenovo Chinese Grand Prix 2024,KNOCKOUT,SPRINT_SHOOTOUT,shanghai,RACE,CLOCKWISE,5.451,16,56,305.066,,,FALSE,FALSE,,,4/19/2024,3:30,,,,,,,,,,,4/20/2024,7:00,4/19/2024,7:30,4/20/2024,3:00,,
1107,2024,6,5/5/2024,20:00,5/5/2024 20:00,miami,Formula 1 Crypto.com Miami Grand Prix 2024,KNOCKOUT,SPRINT_SHOOTOUT,miami,STREET,ANTI_CLOCKWISE,5.412,19,57,308.326,,,FALSE,FALSE,,,5/3/2024,16:30,,,,,,,,,,,5/4/2024,20:00,5/3/2024,20:30,5/4/2024,16:00,,
1108,2024,7,5/19/2024,13:00,5/19/2024 13:00,emilia-romagna,Formula 1 MSC Cruises Gran Premio dell'Emilia Romagna 2024,KNOCKOUT,,imola,RACE,ANTI_CLOCKWISE,4.909,19,63,309.049,,,FALSE,FALSE,,,5/17/2024,11:30,5/17/2024,15:00,5/18/2024,10:30,,,,,,,5/18/2024,14:00,,,,,,
1109,2024,8,5/26/2024,13:00,5/26/2024 13:00,monaco,Formula 1 Grand Prix de Monaco 2024,KNOCKOUT,,monaco,STREET,CLOCKWISE,3.337,19,78,260.286,,,FALSE,FALSE,,,5/24/2024,11:30,5/24/2024,15:00,5/25/2024,10:30,,,,,,,5/25/2024,14:00,,,,,,
1110,2024,9,6/9/2024,18:00,6/9/2024 18:00,canada,Formula 1 Grand Prix du Canada 2024,KNOCKOUT,,montreal,STREET,CLOCKWISE,4.361,14,70,305.27,,,FALSE,FALSE,,,6/7/2024,17:30,6/7/2024,21:00,6/8/2024,16:30,,,,,,,6/8/2024,20:00,,,,,,
1111,2024,10,6/23/2024,13:00,6/23/2024 13:00,spain,Formula 1 Aramco Gran Premio de España 2024,KNOCKOUT,,catalunya,RACE,CLOCKWISE,4.657,14,66,307.236,,,FALSE,FALSE,,,6/21/2024,11:30,6/21/2024,15:00,6/22/2024,10:30,,,,,,,6/22/2024,14:00,,,,,,
1112,2024,11,6/30/2024,13:00,6/30/2024 13:00,austria,Formula 1 Qatar Airways Austrian Grand Prix 2024,KNOCKOUT,SPRINT_SHOOTOUT,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452,,,FALSE,FALSE,,,6/28/2024,10:30,,,,,,,,,,,6/29/2024,14:00,6/28/2024,14:30,6/29/2024,10:00,,
1113,2024,12,7/7/2024,14:00,7/7/2024 14:00,great-britain,Formula 1 Qatar Airways British Grand Prix 2024,KNOCKOUT,,silverstone,RACE,CLOCKWISE,5.891,18,52,306.198,,,FALSE,FALSE,,,7/5/2024,11:30,7/5/2024,15:00,7/6/2024,10:30,,,,,,,7/6/2024,14:00,,,,,,
1114,2024,13,7/21/2024,13:00,7/21/2024 13:00,hungary,Formula 1 Hungarian Grand Prix 2024,KNOCKOUT,,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63,,,FALSE,FALSE,,,7/19/2024,11:30,7/19/2024,15:00,7/20/2024,10:30,,,,,,,7/20/2024,14:00,,,,,,
1115,2024,14,7/28/2024,13:00,7/28/2024 13:00,belgium,Formula 1 Rolex Belgian Grand Prix 2024,KNOCKOUT,,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052,,,FALSE,FALSE,,,7/26/2024,11:30,7/26/2024,15:00,7/27/2024,10:30,,,,,,,7/27/2024,14:00,,,,,,
1116,2024,15,8/25/2024,13:00,8/25/2024 13:00,netherlands,Formula 1 Heineken Dutch Grand Prix 2024,KNOCKOUT,,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587,,,FALSE,FALSE,,,8/23/2024,10:30,8/23/2024,14:00,8/24/2024,9:30,,,,,,,8/24/2024,13:00,,,,,,
1117,2024,16,9/1/2024,13:00,9/1/2024 13:00,italy,Formula 1 Pirelli Gran Premio d'Italia 2024,KNOCKOUT,,monza,RACE,CLOCKWISE,5.793,11,53,306.72,,,FALSE,FALSE,,,8/30/2024,11:30,8/30/2024,15:00,8/31/2024,10:30,,,,,,,8/31/2024,14:00,,,,,,
1118,2024,17,9/15/2024,11:00,9/15/2024 11:00,azerbaijan,Formula 1 Qatar Airways Azerbaijan Grand Prix 2024,KNOCKOUT,,baku,STREET,ANTI_CLOCKWISE,6.003,20,51,306.049,,,FALSE,FALSE,,,9/13/2024,9:30,9/13/2024,13:00,9/14/2024,8:30,,,,,,,9/14/2024,12:00,,,,,,
1119,2024,18,9/22/2024,12:00,9/22/2024 12:00,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2024,KNOCKOUT,,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143,,,FALSE,FALSE,,,9/20/2024,9:30,9/20/2024,13:00,9/21/2024,9:30,,,,,,,9/21/2024,13:00,,,,,,
1120,2024,19,10/20/2024,19:00,10/20/2024 19:00,united-states,Formula 1 Pirelli United States Grand Prix 2024,KNOCKOUT,SPRINT_SHOOTOUT,austin,RACE,ANTI_CLOCKWISE,5.513,20,56,308.405,,,FALSE,FALSE,,,10/18/2024,17:30,,,,,,,,,,,10/19/2024,22:00,10/18/2024,21:30,10/19/2024,18:00,,
1121,2024,20,10/27/2024,20:00,10/27/2024 20:00,mexico,Formula 1 Gran Premio de la Ciudad de México 2024,KNOCKOUT,,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354,,,FALSE,FALSE,,,10/25/2024,18:30,10/25/2024,22:00,10/26/2024,17:30,,,,,,,10/26/2024,21:00,,,,,,
1122,2024,21,11/3/2024,15:30,11/3/2024 15:30,sao-paulo,Formula 1 Lenovo Grande Prêmio de São Paulo 2024,KNOCKOUT,SPRINT_SHOOTOUT,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,69,297.261,71,305.879,FALSE,FALSE,,,11/1/2024,14:30,,,,,,,,,,,11/3/2024,10:30,11/1/2024,18:30,11/2/2024,14:00,,
1123,2024,22,11/24/2024,6:00,11/24/2024 6:00,las-vegas,Formula 1 Heineken Silver Las Vegas Grand Prix 2024,KNOCKOUT,,las-vegas,STREET,ANTI_CLOCKWISE,6.201,17,50,309.958,,,TRUE,FALSE,,,11/22/2024,2:30,11/22/2024,6:00,11/23/2024,2:30,,,,,,,11/23/2024,6:00,,,,,,
1124,2024,23,12/1/2024,16:00,12/1/2024 16:00,qatar,Formula 1 Qatar Airways Qatar Grand Prix 2024,KNOCKOUT,SPRINT_SHOOTOUT,lusail,RACE,CLOCKWISE,5.419,16,57,308.611,,,FALSE,FALSE,,,11/29/2024,13:30,,,,,,,,,,,11/30/2024,18:00,11/29/2024,17:30,11/30/2024,14:00,,
1125,2024,24,12/8/2024,13:00,12/8/2024 13:00,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2024,KNOCKOUT,,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183,,,FALSE,TRUE,,,12/6/2024,9:30,12/6/2024,13:00,12/7/2024,10:30,,,,,,,12/7/2024,14:00,,,,,,
1126,2025,1,3/16/2025,4:00,3/16/2025 4:00,australia,Formula 1 Louis Vuitton Australian Grand Prix 2025,KNOCKOUT,,melbourne,STREET,CLOCKWISE,5.278,14,57,300.846,58,306.124,FALSE,FALSE,,,3/14/2025,1:30,3/14/2025,5:00,3/15/2025,1:30,,,,,,,3/15/2025,5:00,,,,,,
1127,2025,2,3/23/2025,7:00,3/23/2025 7:00,china,Formula 1 Heineken Chinese Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,shanghai,RACE,CLOCKWISE,5.451,16,56,305.066,,,FALSE,FALSE,,,3/21/2025,3:30,,,,,,,,,,,3/22/2025,7:00,3/21/2025,7:30,3/22/2025,3:00,,
1128,2025,3,4/6/2025,5:00,4/6/2025 5:00,japan,Formula 1 Lenovo Japanese Grand Prix 2025,KNOCKOUT,,suzuka,RACE,CLOCKWISE,5.807,18,53,307.471,,,FALSE,FALSE,,,4/4/2025,2:30,4/4/2025,6:00,4/5/2025,2:30,,,,,,,4/5/2025,6:00,,,,,,
1129,2025,4,4/13/2025,15:00,4/13/2025 15:00,bahrain,Formula 1 Gulf Air Bahrain Grand Prix 2025,KNOCKOUT,,bahrain,RACE,CLOCKWISE,5.412,15,57,308.238,,,FALSE,FALSE,,,4/11/2025,11:30,4/11/2025,15:00,4/12/2025,12:30,,,,,,,4/12/2025,16:00,,,,,,
1130,2025,5,4/20/2025,17:00,4/20/2025 17:00,saudi-arabia,Formula 1 stc Saudi Arabian Grand Prix 2025,KNOCKOUT,,jeddah,STREET,ANTI_CLOCKWISE,6.174,27,50,308.45,,,FALSE,FALSE,,,4/18/2025,13:30,4/18/2025,17:00,4/19/2025,13:30,,,,,,,4/19/2025,17:00,,,,,,
1131,2025,6,5/4/2025,20:00,5/4/2025 20:00,miami,Formula 1 Crypto.com Miami Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,miami,STREET,ANTI_CLOCKWISE,5.412,19,57,308.326,,,FALSE,FALSE,,,5/2/2025,16:30,,,,,,,,,,,5/3/2025,20:00,5/2/2025,20:30,5/3/2025,16:00,,
1132,2025,7,5/18/2025,13:00,5/18/2025 13:00,emilia-romagna,Formula 1 AWS Gran Premio del Made in Italy e dell'Emilia Romagna 2025,KNOCKOUT,,imola,RACE,ANTI_CLOCKWISE,4.909,19,63,309.049,,,FALSE,FALSE,,,5/16/2025,11:30,5/16/2025,15:00,5/17/2025,10:30,,,,,,,5/17/2025,14:00,,,,,,
1133,2025,8,5/25/2025,13:00,5/25/2025 13:00,monaco,Formula 1 TAG Heuer Grand Prix de Monaco 2025,KNOCKOUT,,monaco,STREET,CLOCKWISE,3.337,19,78,260.286,,,FALSE,FALSE,,,5/23/2025,11:30,5/23/2025,15:00,5/24/2025,10:30,,,,,,,5/24/2025,15:00,,,,,,
1134,2025,9,6/1/2025,13:00,6/1/2025 13:00,spain,Formula 1 Aramco Gran Premio de España 2025,KNOCKOUT,,catalunya,RACE,CLOCKWISE,4.657,14,66,307.236,,,FALSE,FALSE,,,5/30/2025,11:30,5/30/2025,15:00,5/31/2025,10:30,,,,,,,5/31/2025,14:00,,,,,,
1135,2025,10,6/15/2025,18:00,6/15/2025 18:00,canada,Formula 1 Pirelli Grand Prix du Canada 2025,KNOCKOUT,,montreal,STREET,CLOCKWISE,4.361,14,70,305.27,,,FALSE,FALSE,,,6/13/2025,17:30,6/13/2025,21:00,6/14/2025,16:30,,,,,,,6/14/2025,20:00,,,,,,
1136,2025,11,6/29/2025,13:00,6/29/2025 13:00,austria,Formula 1 MSC Cruises Austrian Grand Prix 2025,KNOCKOUT,,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452,,,FALSE,FALSE,,,6/27/2025,11:30,6/27/2025,15:00,6/28/2025,10:30,,,,,,,6/28/2025,14:00,,,,,,
1137,2025,12,7/6/2025,14:00,7/6/2025 14:00,great-britain,Formula 1 Qatar Airways British Grand Prix 2025,KNOCKOUT,,silverstone,RACE,CLOCKWISE,5.891,18,52,306.198,,,FALSE,FALSE,,,7/4/2025,11:30,7/4/2025,15:00,7/5/2025,10:30,,,,,,,7/5/2025,14:00,,,,,,
1138,2025,13,7/27/2025,13:00,7/27/2025 13:00,belgium,Formula 1 Moët & Chandon Belgian Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052,,,FALSE,FALSE,,,7/25/2025,10:30,,,,,,,,,,,7/26/2025,14:00,7/25/2025,14:30,7/26/2025,10:00,,
1139,2025,14,8/3/2025,13:00,8/3/2025 13:00,hungary,Formula 1 Lenovo Hungarian Grand Prix 2025,KNOCKOUT,,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63,,,FALSE,FALSE,,,8/1/2025,11:30,8/1/2025,15:00,8/2/2025,10:30,,,,,,,8/2/2025,14:00,,,,,,
1140,2025,15,8/31/2025,13:00,8/31/2025 13:00,netherlands,Formula 1 Heineken Dutch Grand Prix 2025,KNOCKOUT,,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587,,,FALSE,FALSE,,,8/29/2025,10:30,8/29/2025,14:00,8/30/2025,9:30,,,,,,,8/30/2025,13:00,,,,,,
1141,2025,16,9/7/2025,13:00,9/7/2025 13:00,italy,Formula 1 Pirelli Gran Premio d'Italia 2025,KNOCKOUT,,monza,RACE,CLOCKWISE,5.793,11,53,306.72,,,FALSE,FALSE,,,9/5/2025,11:30,9/5/2025,15:00,9/6/2025,10:30,,,,,,,9/6/2025,14:00,,,,,,
1142,2025,17,9/21/2025,11:00,9/21/2025 11:00,azerbaijan,Formula 1 Qatar Airways Azerbaijan Grand Prix 2025,KNOCKOUT,,baku,STREET,ANTI_CLOCKWISE,6.003,20,51,306.049,,,FALSE,FALSE,,,9/19/2025,8:30,9/19/2025,12:00,9/20/2025,8:30,,,,,,,9/20/2025,12:00,,,,,,
1143,2025,18,10/5/2025,12:00,10/5/2025 12:00,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2025,KNOCKOUT,,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143,,,FALSE,FALSE,,,10/3/2025,9:30,10/3/2025,13:00,10/4/2025,9:30,,,,,,,10/4/2025,13:00,,,,,,
1144,2025,19,10/19/2025,19:00,10/19/2025 19:00,united-states,Formula 1 MSC Cruises United States Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,austin,RACE,ANTI_CLOCKWISE,5.513,20,56,308.405,,,FALSE,FALSE,,,10/17/2025,17:30,,,,,,,,,,,10/18/2025,21:00,10/17/2025,21:30,10/18/2025,17:00,,
1145,2025,20,10/26/2025,20:00,10/26/2025 20:00,mexico,Formula 1 Gran Premio de la Ciudad de México 2025,KNOCKOUT,,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354,,,FALSE,FALSE,,,10/24/2025,18:30,10/24/2025,22:00,10/25/2025,17:30,,,,,,,10/25/2025,21:00,,,,,,
1146,2025,21,11/9/2025,17:00,11/9/2025 17:00,sao-paulo,Formula 1 MSC Cruises Grande Prêmio de São Paulo 2025,KNOCKOUT,SPRINT_SHOOTOUT,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.879,,,FALSE,FALSE,,,11/7/2025,14:30,,,,,,,,,,,11/8/2025,18:00,11/7/2025,18:30,11/8/2025,14:00,,
1147,2025,22,11/22/2025,4:00,11/22/2025 4:00,las-vegas,Formula 1 Heineken Las Vegas Grand Prix 2025,KNOCKOUT,,las-vegas,STREET,ANTI_CLOCKWISE,6.201,17,50,309.958,,,FALSE,FALSE,,,11/20/2025,0:30,11/20/2025,4:00,11/21/2025,0:30,,,,,,,11/21/2025,4:00,,,,,,
1148,2025,23,11/30/2025,16:00,11/30/2025 16:00,qatar,Formula 1 Qatar Airways Qatar Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,lusail,RACE,CLOCKWISE,5.419,16,57,308.611,,,FALSE,FALSE,,,11/28/2025,13:30,,,,,,,,,,,11/29/2025,18:00,11/28/2025,17:30,11/29/2025,14:00,,
1149,2025,24,12/7/2025,13:00,12/7/2025 13:00,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2025,KNOCKOUT,,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183,,,FALSE,FALSE,,,12/5/2025,9:30,12/5/2025,13:00,12/6/2025,10:30,,,,,,,12/6/2025,14:00,,,,,,
